date,season,competition,stage,home_team_raw,away_team_raw,home_team,away_team,home_goals,away_goals,result,home_elo_before,away_elo_before,elo_diff,home_ppg_5_before,home_goals_for_5_before,home_goals_against_5_before,home_goal_difference_5_before,home_venue_ppg_5_before,home_venue_goals_for_5_before,home_venue_goals_against_5_before,home_venue_goal_difference_5_before,home_ppg_10_before,home_goals_for_10_before,home_goals_against_10_before,home_goal_difference_10_before,home_venue_ppg_10_before,home_venue_goals_for_10_before,home_venue_goals_against_10_before,home_venue_goal_difference_10_before,home_days_since_match_before,home_matches_last_7_before,home_matches_last_14_before,home_matches_last_30_before,home_opponent_adjusted_goal_difference_38_before,home_goals_against_top_opponents_38_before,home_ppg_top_opponents_38_before,home_ucl_matches_before,away_ppg_5_before,away_goals_for_5_before,away_goals_against_5_before,away_goal_difference_5_before,away_venue_ppg_5_before,away_venue_goals_for_5_before,away_venue_goals_against_5_before,away_venue_goal_difference_5_before,away_ppg_10_before,away_goals_for_10_before,away_goals_against_10_before,away_goal_difference_10_before,away_venue_ppg_10_before,away_venue_goals_for_10_before,away_venue_goals_against_10_before,away_venue_goal_difference_10_before,away_days_since_match_before,away_matches_last_7_before,away_matches_last_14_before,away_matches_last_30_before,away_opponent_adjusted_goal_difference_38_before,away_goals_against_top_opponents_38_before,away_ppg_top_opponents_38_before,away_ucl_matches_before,is_champions_league,is_new_ucl_format,ppg_5_diff,goals_for_5_diff,goals_against_5_diff,goal_difference_5_diff,venue_ppg_5_diff,venue_goals_for_5_diff,venue_goals_against_5_diff,venue_goal_difference_5_diff,ppg_10_diff,goals_for_10_diff,goals_against_10_diff,goal_difference_10_diff,venue_ppg_10_diff,venue_goals_for_10_diff,venue_goals_against_10_diff,venue_goal_difference_10_diff,rest_days_diff,matches_last_7_diff,matches_last_14_diff,matches_last_30_diff,opponent_adjusted_goal_difference_38_diff,goals_against_top_opponents_38_diff,ppg_top_opponents_38_diff,ucl_experience_matches_diff,home_away_goal_difference_balance_diff
2022-10-19,2022_23,Premier League,,Man United,Tottenham,Man United,Tottenham,2,0,2,1629.5739524650744,1680.687766629664,-51.11381416458971,2.0,1.8,1.6,0.2,2.0,1.8,0.8,1.0,1.6,1.3,1.6,-0.3,1.8,1.7,1.1,0.6,3,1,2,3,0.11792997976373872,1.8666666666666667,1.3333333333333333,38,2.0,1.4,1.0,0.4,1.0,0.6,1.2,-0.6,2.0,1.8,1.1,0.7,1.4,1.3,0.9,0.4,4,2,3,5,1.284941384857147,1.4375,1.75,39,0,0,0.0,0.40000000000000013,0.6000000000000001,-0.2,1.0,1.2000000000000002,-0.3999999999999999,1.6,-0.3999999999999999,-0.5,0.5,-1.0,0.40000000000000013,0.3999999999999999,0.20000000000000007,0.19999999999999996,-1,-1,-1,-2,-1.1670114050934082,0.4291666666666667,-0.41666666666666674,-1,1.2
2022-10-19,2022_23,Premier League,,Newcastle,Everton,Newcastle,Everton,1,0,2,1579.1763908130745,1502.5879314002814,76.5884594127931,1.8,2.0,0.6,1.4,1.8,2.2,1.0,1.2,1.5,1.7,0.9,0.8,2.1,1.7,0.7,1.0,3,1,2,3,0.2344310967981137,1.9411764705882353,0.8235294117647058,0,1.4,0.8,1.0,-0.2,1.0,1.0,1.4,-0.4,1.0,0.8,1.1,-0.3,0.9,1.0,1.8,-0.8,4,1,2,3,-0.4748472013374987,1.6842105263157894,0.8421052631578947,0,0,0,0.40000000000000013,1.2,-0.4,1.5999999999999999,0.8,1.2000000000000002,-0.3999999999999999,1.6,0.5,0.8999999999999999,-0.20000000000000007,1.1,1.2000000000000002,0.7,-1.1,1.8,-1,0,0,0,0.7092782981356124,0.2569659442724459,-0.018575851393188847,0,0.7
2022-10-20,2022_23,La Liga,,Almeria,Girona,Almeria,Girona,3,2,2,1474.1669333216064,1441.5657044917868,32.60122882981955,0.6,0.8,2.0,-1.2,1.5,1.5,1.25,0.25,0.7777777777777778,0.8888888888888888,1.6666666666666667,-0.7777777777777778,1.5,1.5,1.25,0.25,4,1,2,3,-0.6449277666903225,2.5,0.75,0,0.8,1.6,2.2,-0.6,0.2,0.8,1.6,-0.8,0.8,1.3,1.7,-0.4,0.4,0.7,1.5,-0.8,5,1,2,3,-0.3077537243500054,1.7333333333333334,0.9333333333333333,0,0,0,-0.20000000000000007,-0.8,-0.20000000000000018,-0.6,1.3,0.7,-0.3500000000000001,1.05,-0.022222222222222254,-0.4111111111111112,-0.033333333333333215,-0.37777777777777777,1.1,0.8,-0.25,1.05,-1,0,0,0,-0.33717404234031706,0.7666666666666666,-0.18333333333333335,0,1.4277777777777778
2022-10-20,2022_23,La Liga,,Barcelona,Villarreal,Barcelona,Villarreal,3,0,2,1707.2073206266834,1620.4001427424284,86.807177884255,1.4,1.2,1.4,-0.2,2.6,3.2,0.8,2.4,1.9,2.1,1.0,1.1,2.0,2.1,0.9,1.2,4,1,3,5,1.1598939975868332,1.25,1.625,69,1.0,0.6,0.6,0.0,1.0,0.4,0.4,0.0,1.8,1.4,0.3,1.1,1.4,1.3,0.7,0.6,3,1,2,3,1.1653904036242617,0.9444444444444444,1.3888888888888888,12,0,0,0.3999999999999999,0.6,0.7999999999999999,-0.2,1.6,2.8000000000000003,0.4,2.4,0.09999999999999987,0.7000000000000002,0.7,0.0,0.6000000000000001,0.8,0.20000000000000007,0.6,1,0,1,2,-0.005496406037428514,0.3055555555555556,0.23611111111111116,57,0.6
2022-10-20,2022_23,La Liga,,Osasuna,Espanol,Osasuna,Espanol,1,0,2,1516.7307103986743,1461.61252267644,55.11818772223455,0.8,0.6,1.4,-0.8,1.8,1.4,1.2,0.2,1.3,0.9,1.2,-0.3,1.6,1.3,1.3,0.0,3,1,2,3,-0.26253360899596045,1.7058823529411764,0.5882352941176471,0,1.0,1.6,1.8,-0.2,1.2,1.2,1.2,0.0,1.0,1.2,1.6,-0.4,0.7,0.9,1.6,-0.7,4,1,2,3,-0.3371684051723264,2.0,0.75,0,0,0,-0.19999999999999996,-1.0,-0.40000000000000013,-0.6000000000000001,0.6000000000000001,0.19999999999999996,0.0,0.2,0.30000000000000004,-0.29999999999999993,-0.40000000000000013,0.10000000000000003,0.9000000000000001,0.4,-0.30000000000000004,0.7,-1,0,0,0,0.07463479617636593,-0.2941176470588236,-0.16176470588235292,0,0.5999999999999999
2022-10-20,2022_23,Premier League,,Fulham,Aston Villa,Fulham,Aston Villa,3,0,2,1433.580633151366,1493.6535671346662,-60.07293398330012,0.8,1.6,2.6,-1.0,1.6,2.0,2.2,-0.2,1.2,1.6,2.0,-0.4,0.8,1.1,2.1,-1.0,5,1,2,3,-0.38412665072002744,1.4,0.8,0,1.2,0.6,0.8,-0.2,0.4,0.6,1.6,-1.0,0.9,0.7,1.3,-0.6,0.6,1.0,1.6,-0.6,4,1,2,3,0.09109118961601728,1.8666666666666667,0.4,0,0,0,-0.3999999999999999,1.0,1.8,-0.8,1.2000000000000002,1.4,0.6000000000000001,0.8,0.29999999999999993,0.9000000000000001,0.7,0.19999999999999996,0.20000000000000007,0.10000000000000009,0.5,-0.4,1,0,0,0,-0.47521784033604475,-0.4666666666666668,0.4,0,-0.6
2022-10-20,2022_23,Premier League,,Leicester,Leeds,Leicester,Leeds,2,0,2,1517.6906363354633,1499.1299724477633,18.5606638877,0.8,1.8,2.6,-0.8,1.0,1.4,1.0,0.4,0.5,1.5,2.4,-0.9,1.5,1.7,0.9,0.8,5,1,2,3,0.04939257747965273,2.6875,0.375,10,0.4,0.8,1.8,-1.0,0.8,1.4,2.2,-0.8,1.2,1.3,1.4,-0.1,1.1,1.4,1.6,-0.2,4,1,2,3,-0.6564724905837958,2.764705882352941,0.5882352941176471,0,0,0,0.4,1.0,0.8,0.19999999999999996,0.19999999999999996,0.0,-1.2000000000000002,1.2000000000000002,-0.7,0.19999999999999996,1.0,-0.8,0.3999999999999999,0.30000000000000004,-0.7000000000000001,1.0,1,0,0,0,0.7058650680634485,-0.07720588235294112,-0.21323529411764708,10,1.8
2022-10-21,2022_23,Bundesliga,,Mainz,FC Koln,Mainz,FC Koln,5,0,2,1536.8475847517818,1550.7539295000738,-13.906344748291986,1.0,1.2,1.6,-0.4,0.8,0.8,1.4,-0.6,1.5,1.1,1.3,-0.2,1.4,1.4,1.1,0.3,6,1,2,3,0.12565383394884239,1.5294117647058822,1.0588235294117647,0,1.4,1.8,2.2,-0.4,1.2,2.0,2.2,-0.2,1.6,1.9,1.7,0.2,1.5,1.9,1.6,0.3,5,1,2,3,0.188053613445408,1.7333333333333334,1.2666666666666666,0,0,0,-0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.0,-0.3999999999999999,-1.2,-0.8000000000000003,-0.39999999999999997,-0.10000000000000009,-0.7999999999999998,-0.3999999999999999,-0.4,-0.10000000000000009,-0.5,-0.5,0.0,1,0,0,0,-0.06239977949656561,-0.20392156862745114,-0.2078431372549019,0,0.4
2022-10-21,2022_23,Ligue 1,,Ajaccio,Paris SG,Ajaccio,Paris SG,0,3,0,1467.4337071778607,1768.5830704930538,-301.1493633151931,1.4,1.0,1.2,-0.2,0.2,0.4,1.6,-1.2,0.8,0.7,1.4,-0.7,0.2,0.4,1.6,-1.2,5,1,2,3,-0.6437011959823299,1.5,0.6666666666666666,0,1.8,1.0,0.6,0.4,2.2,1.6,0.4,1.2,2.4,1.5,0.5,1.0,2.4,3.0,0.6,2.4,5,1,3,5,1.6769449343303904,1.0526315789473684,1.894736842105263,69,0,0,-0.40000000000000013,0.0,0.6,-0.6000000000000001,-2.0,-1.2000000000000002,1.2000000000000002,-2.4,-1.5999999999999999,-0.8,0.8999999999999999,-1.7,-2.1999999999999997,-2.6,1.0,-3.5999999999999996,0,0,-1,-2,-2.32064613031272,0.44736842105263164,-1.2280701754385963,-69,-1.8999999999999997
2022-10-21,2022_23,Serie A,,Juventus,Empoli,Juventus,Empoli,4,0,2,1637.5993465923077,1472.6152877240454,164.98405886826208,1.8,1.4,1.0,0.4,2.0,2.2,1.0,1.2,1.1,1.2,1.3,-0.1,1.9,2.0,1.0,1.0,6,1,3,5,0.4924402343023129,1.3571428571428572,1.1428571428571428,69,1.4,1.0,1.2,-0.2,1.2,1.0,1.0,0.0,1.1,0.9,1.1,-0.2,0.9,0.9,1.5,-0.6,6,1,2,3,-0.30127945012476115,2.2,0.9333333333333333,0,0,0,0.40000000000000013,0.3999999999999999,-0.19999999999999996,0.6000000000000001,0.8,1.2000000000000002,0.0,1.2,0.0,0.29999999999999993,0.19999999999999996,0.1,0.9999999999999999,1.1,-0.5,1.6,0,0,1,2,0.793719684427074,-0.842857142857143,0.20952380952380945,69,1.5
2022-10-22,2022_23,Bundesliga,,Augsburg,RB Leipzig,Augsburg,RB Leipzig,3,3,1,1478.844047590265,1624.574524871477,-145.73047728121196,2.0,1.6,1.2,0.4,0.8,0.6,1.8,-1.2,1.3,1.1,1.6,-0.5,1.3,1.1,1.6,-0.5,6,1,2,3,-0.21033285636732255,1.7857142857142858,1.0714285714285714,0,2.6,2.6,0.8,1.8,0.8,0.6,2.0,-1.4,1.6,1.7,1.7,0.0,0.9,0.8,1.7,-0.9,7,1,3,5,0.9676742192882344,1.4285714285714286,1.2142857142857142,34,0,0,-0.6000000000000001,-1.0,0.3999999999999999,-1.4,0.0,0.0,-0.19999999999999996,0.19999999999999996,-0.30000000000000004,-0.5999999999999999,-0.09999999999999987,-0.5,0.4,0.30000000000000004,-0.09999999999999987,0.4,-1,0,-1,-2,-1.178007075655557,0.3571428571428572,-0.1428571428571428,-34,0.9
2022-10-22,2022_23,Bundesliga,,Dortmund,Stuttgart,Dortmund,Stuttgart,5,0,2,1653.9629785025463,1469.0850561870566,184.87792231548997,1.0,1.8,1.8,0.0,2.2,1.6,0.6,1.0,1.4,1.5,1.4,0.1,2.0,2.2,1.2,1.0,6,1,3,5,0.8830785529308982,1.9411764705882353,1.5294117647058822,52,0.8,1.8,2.0,-0.2,0.8,1.6,1.8,-0.2,0.8,1.3,1.5,-0.2,0.7,1.1,1.5,-0.4,7,1,2,3,-0.31487413647292123,1.9411764705882353,0.5294117647058824,0,0,0,0.19999999999999996,0.0,-0.19999999999999996,0.2,1.4000000000000001,0.0,-1.2000000000000002,1.2,0.5999999999999999,0.19999999999999996,-0.10000000000000009,0.30000000000000004,1.3,1.1,-0.30000000000000004,1.4,-1,0,1,2,1.1979526894038195,0.0,0.9999999999999999,52,1.0999999999999999
2022-10-22,2022_23,Bundesliga,,Freiburg,Werder Bremen,Freiburg,Werder Bremen,2,0,2,1593.352041076667,1469.293096433185,124.05894464348216,1.2,0.8,1.6,-0.8,1.4,1.0,1.6,-0.6,1.8,1.4,1.3,0.1,1.7,1.8,1.7,0.1,6,1,2,3,0.3610371760716314,1.9,1.15,0,1.4,1.6,1.2,0.4,2.2,2.0,1.2,0.8,1.5,2.0,1.6,0.4,1.4,1.4,1.6,-0.2,7,1,1,3,-0.3158586395610734,2.125,0.8125,0,0,0,-0.19999999999999996,-0.8,0.40000000000000013,-1.2000000000000002,-0.8000000000000003,-1.0,0.40000000000000013,-1.4,0.30000000000000004,-0.6000000000000001,-0.30000000000000004,-0.30000000000000004,0.30000000000000004,0.40000000000000013,0.09999999999999987,0.30000000000000004,-1,0,1,0,0.6768958156327047,-0.2250000000000001,0.3374999999999999,0,0.6000000000000001
2022-10-22,2022_23,Bundesliga,,Hoffenheim,Bayern Munich,Hoffenheim,Bayern Munich,0,2,0,1542.3264602454203,1788.7607304594226,-246.43427021400203,1.6,1.8,0.8,1.0,2.0,1.8,1.0,0.8,1.7,1.7,1.0,0.7,1.2,1.6,1.6,0.0,8,0,1,3,0.16452135048573074,2.0,1.0,6,2.6,4.0,0.8,3.2,1.6,1.8,1.2,0.6,2.1,2.7,0.8,1.9,1.8,2.8,1.2,1.6,6,1,3,5,1.91645981646805,0.75,2.0625,77,0,0,-1.0,-2.2,0.0,-2.2,0.3999999999999999,0.0,-0.19999999999999996,0.20000000000000007,-0.40000000000000013,-1.0000000000000002,0.19999999999999996,-1.2,-0.6000000000000001,-1.1999999999999997,0.40000000000000013,-1.6,2,-1,-2,-2,-1.7519384659823192,1.25,-1.0625,-71,-0.40000000000000013
2022-10-22,2022_23,Bundesliga,,Leverkusen,Wolfsburg,Leverkusen,Wolfsburg,2,2,1,1561.7778244583535,1521.7777873208431,40.00003713751039,0.6,1.0,2.8,-1.8,1.4,1.8,1.4,0.4,0.8,1.2,2.1,-0.9,1.3,1.4,1.4,0.0,7,1,3,5,0.5143435024893703,2.0625,1.125,24,1.6,1.4,1.4,0.0,0.8,0.4,1.4,-1.0,1.0,1.1,1.7,-0.6,0.8,0.7,2.0,-1.3,7,1,2,3,-0.3057778130315969,2.0555555555555554,0.7777777777777778,16,0,0,-1.0,-0.3999999999999999,1.4,-1.8,0.5999999999999999,1.4,0.0,1.4,-0.19999999999999996,0.09999999999999987,0.40000000000000013,-0.30000000000000004,0.5,0.7,-0.6000000000000001,1.3,0,0,1,2,0.8201213155209672,0.006944444444444642,0.3472222222222222,8,1.6
2022-10-22,2022_23,Bundesliga,,M'gladbach,Ein Frankfurt,M'gladbach,Ein Frankfurt,1,3,0,1569.742563092155,1564.0774822059377,5.665080886217538,1.6,2.2,1.8,0.4,2.4,2.4,0.8,1.6,1.6,1.8,1.4,0.4,2.2,2.4,1.0,1.4,7,1,2,3,0.10772177748009543,1.9285714285714286,1.3571428571428572,20,1.4,1.8,1.4,0.4,1.8,2.0,2.0,0.0,1.6,1.7,1.2,0.5,1.2,1.3,1.7,-0.4,7,1,3,5,0.19231215973357768,1.5555555555555556,1.3333333333333333,4,0,0,0.20000000000000018,0.40000000000000013,0.40000000000000013,0.0,0.5999999999999999,0.3999999999999999,-1.2,1.6,0.0,0.10000000000000009,0.19999999999999996,-0.09999999999999998,1.0000000000000002,1.0999999999999999,-0.7,1.7999999999999998,0,0,-1,-2,-0.08459038225348225,0.373015873015873,0.023809523809523947,16,1.9
2022-10-22,2022_23,La Liga,,Real Madrid,Sevilla,Real Madrid,Sevilla,3,1,2,1819.477945782056,1605.89124006541,213.5867057166461,2.6,2.0,0.6,1.4,2.6,2.4,0.8,1.6,2.6,2.2,0.6,1.6,2.6,2.7,0.6,2.1,3,2,4,6,1.4975986036139375,1.2941176470588236,1.8823529411764706,84,1.2,1.0,1.4,-0.4,1.8,1.2,0.8,0.4,1.1,0.9,1.6,-0.7,1.4,1.3,1.2,0.1,4,2,4,6,0.04649876642182788,1.5625,1.0,42,0,0,1.4000000000000001,1.0,-0.7999999999999999,1.7999999999999998,0.8,1.2,0.0,1.2000000000000002,1.5,1.3000000000000003,-1.0,2.3,1.2000000000000002,1.4000000000000001,-0.6,2.0,-1,0,0,0,1.4510998371921096,-0.2683823529411764,0.8823529411764706,42,-0.2999999999999998
2022-10-22,2022_23,La Liga,,Valencia,Mallorca,Valencia,Mallorca,1,2,0,1532.580364551663,1451.1346761659763,81.44568838568671,1.8,2.0,1.2,0.8,2.0,2.2,0.8,1.4,1.5,1.7,1.1,0.6,1.5,1.5,1.0,0.5,4,2,2,4,0.07017380166068059,1.8,0.6,20,0.8,0.4,0.8,-0.4,1.0,0.8,1.2,-0.4,0.9,0.7,1.1,-0.4,0.9,0.7,1.2,-0.5,3,2,3,4,-0.5208123848366274,1.5294117647058822,0.7058823529411765,0,0,0,1.0,1.6,0.3999999999999999,1.2000000000000002,1.0,1.4000000000000001,-0.3999999999999999,1.7999999999999998,0.6,1.0,0.0,1.0,0.6,0.8,-0.19999999999999996,1.0,1,0,-1,0,0.5909861864973079,0.2705882352941178,-0.10588235294117654,20,0.0
2022-10-22,2022_23,La Liga,,Valladolid,Sociedad,Valladolid,Sociedad,1,0,2,1453.5658008766552,1630.8975322732,-177.3317313965449,1.4,1.4,1.0,0.4,1.4,1.0,1.0,0.0,1.1,1.0,1.5,-0.5,0.9,0.9,1.3,-0.4,3,2,3,4,-0.46676785840152846,1.8571428571428572,0.35714285714285715,0,3.0,2.2,1.0,1.2,2.4,2.0,1.2,0.8,2.2,1.6,1.2,0.4,2.0,1.6,1.1,0.5,3,2,3,4,0.17179720787956224,1.7692307692307692,0.7692307692307693,0,0,0,-1.6,-0.8000000000000003,0.0,-0.7999999999999999,-1.0,-1.0,-0.19999999999999996,-0.8,-1.1,-0.6000000000000001,0.30000000000000004,-0.9,-1.1,-0.7000000000000001,0.19999999999999996,-0.9,0,0,0,0,-0.6385650662810907,0.08791208791208804,-0.4120879120879121,0,0.0
2022-10-22,2022_23,La Liga,,Vallecano,Cadiz,Vallecano,Cadiz,5,1,2,1456.398725415531,1481.101374174901,-24.702648759369826,1.0,1.2,1.6,-0.4,1.4,1.2,1.6,-0.4,1.2,1.1,1.3,-0.2,1.0,1.0,1.7,-0.7,4,1,3,4,-0.3438800338190301,1.4285714285714286,0.7857142857142857,0,1.4,0.8,0.6,0.2,1.4,0.6,1.2,-0.6,0.7,0.4,1.7,-1.3,1.2,0.6,1.2,-0.6,3,2,3,4,-0.40816307189632794,1.4444444444444444,0.8888888888888888,0,0,0,-0.3999999999999999,0.3999999999999999,1.0,-0.6000000000000001,0.0,0.6,0.40000000000000013,0.19999999999999996,0.5,0.7000000000000001,-0.3999999999999999,1.1,-0.19999999999999996,0.4,0.5,-0.09999999999999998,1,-1,0,0,0.06428303807729785,-0.015873015873015817,-0.10317460317460314,0,-1.2000000000000002
2022-10-22,2022_23,Ligue 1,,Marseille,Lens,Marseille,Lens,0,1,0,1631.7377607418618,1620.000567061559,11.73719368030288,1.8,2.0,0.8,1.2,1.4,1.6,1.2,0.4,1.6,1.5,0.9,0.6,1.9,1.9,1.1,0.8,6,1,3,5,0.8544415991407288,1.2142857142857142,1.2142857142857142,10,2.0,0.6,0.2,0.4,1.2,1.0,0.6,0.4,2.1,1.5,0.6,0.9,1.6,1.3,0.8,0.5,7,1,2,3,0.49434124975088356,1.0666666666666667,1.4666666666666666,0,0,0,-0.19999999999999996,1.4,0.6000000000000001,0.7999999999999999,0.19999999999999996,0.6000000000000001,0.6,0.0,-0.5,0.0,0.30000000000000004,-0.30000000000000004,0.2999999999999998,0.5999999999999999,0.30000000000000004,0.30000000000000004,-1,0,1,2,0.36010034938984525,0.14761904761904754,-0.2523809523809524,10,0.6000000000000001
2022-10-22,2022_23,Ligue 1,,Montpellier,Lyon,Montpellier,Lyon,1,2,0,1452.664093460062,1582.023498590658,-129.35940513059586,0.6,1.0,2.0,-1.0,1.2,1.2,1.6,-0.4,0.9,1.8,2.0,-0.2,1.1,1.2,1.8,-0.6,7,1,2,3,-0.25784101262470716,2.2666666666666666,0.4666666666666667,0,0.2,0.8,1.6,-0.8,0.2,1.0,2.0,-1.0,1.1,1.7,1.4,0.3,0.8,1.4,1.7,-0.3,6,1,1,3,0.5133907343220867,1.4666666666666666,1.0,30,0,0,0.39999999999999997,0.19999999999999996,0.3999999999999999,-0.19999999999999996,1.0,0.19999999999999996,-0.3999999999999999,0.6,-0.20000000000000007,0.10000000000000009,0.6000000000000001,-0.5,0.30000000000000004,-0.19999999999999996,0.10000000000000009,-0.3,1,0,1,0,-0.7712317469467939,0.8,-0.5333333333333333,-30,0.2
2022-10-22,2022_23,Premier League,,Chelsea,Man United,Chelsea,Man United,1,1,1,1705.8465172358976,1641.0346035912455,64.8119136446519,2.6,2.0,0.0,2.0,2.6,2.2,0.6,1.6,2.0,1.6,0.6,1.0,2.2,1.9,0.9,1.0,3,2,4,6,0.8764701430562112,1.1875,1.9375,51,2.0,2.0,1.6,0.4,1.8,1.4,2.2,-0.8,1.9,1.5,1.5,0.0,0.9,0.8,2.4,-1.6,3,2,3,4,0.16672829118785526,1.8,1.4666666666666666,38,0,0,0.6000000000000001,0.0,-1.6,1.6,0.8,0.8000000000000003,-1.6,2.4000000000000004,0.10000000000000009,0.10000000000000009,-0.9,1.0,1.3000000000000003,1.0999999999999999,-1.5,2.6,0,0,1,2,0.7097418518683559,-0.6125,0.47083333333333344,13,1.6
2022-10-22,2022_23,Premier League,,Everton,Crystal Palace,Everton,Crystal Palace,3,0,2,1494.7572987314063,1547.172793727175,-52.41549499576877,1.2,0.8,1.2,-0.4,1.0,0.6,0.8,-0.2,1.0,0.8,1.1,-0.3,1.5,1.1,1.0,0.1,3,2,3,4,-0.5019232331484303,1.736842105263158,0.7894736842105263,0,1.6,1.0,0.8,0.2,0.6,1.0,1.6,-0.6,1.3,1.2,1.3,-0.1,1.0,1.1,1.3,-0.2,4,2,3,4,0.2558936490380887,1.4666666666666666,0.8,0,0,0,-0.40000000000000013,-0.19999999999999996,0.3999999999999999,-0.6000000000000001,0.4,-0.4,-0.8,0.39999999999999997,-0.30000000000000004,-0.3999999999999999,-0.19999999999999996,-0.19999999999999998,0.5,0.0,-0.30000000000000004,0.30000000000000004,-1,0,0,0,-0.757816882186519,0.2701754385964914,-0.010526315789473717,0,0.5
2022-10-22,2022_23,Premier League,,Man City,Brighton,Man City,Brighton,3,1,2,1820.975119140833,1555.9301003139426,265.0450188268903,2.0,3.0,0.8,2.2,3.0,4.6,0.8,3.8,2.3,3.1,0.6,2.5,3.0,4.3,1.1,3.2,6,1,3,5,2.0640045460332384,1.4375,1.9375,78,1.0,1.6,1.6,0.0,1.4,1.6,1.6,0.0,1.5,1.4,1.1,0.3,1.7,1.5,1.3,0.2,4,1,3,4,0.184639743920067,1.1764705882352942,1.411764705882353,0,0,0,1.0,1.4,-0.8,2.2,1.6,2.9999999999999996,-0.8,3.8,0.7999999999999998,1.7000000000000002,-0.5000000000000001,2.2,1.3,2.8,-0.19999999999999996,3.0,2,0,0,1,1.8793648021131713,0.26102941176470584,0.525735294117647,78,0.7999999999999998
2022-10-22,2022_23,Premier League,,Nott'm Forest,Liverpool,Nott'm Forest,Liverpool,1,0,2,1458.1467985607806,1784.017685641183,-325.87088708040255,0.4,0.6,1.8,-1.2,0.8,1.2,1.8,-0.6,0.6,0.7,2.1,-1.4,0.8,1.2,1.8,-0.6,4,2,3,4,-1.3307881394892995,2.0,0.8,0,2.4,2.6,0.8,1.8,0.8,2.2,2.0,0.2,2.0,2.1,1.3,0.8,1.7,2.1,1.6,0.5,3,2,4,6,1.551688649646661,1.1666666666666667,1.8333333333333333,61,0,0,-2.0,-2.0,1.0,-3.0,0.0,-1.0000000000000002,-0.19999999999999996,-0.8,-1.4,-1.4000000000000001,0.8,-2.2,-0.8999999999999999,-0.9000000000000001,0.19999999999999996,-1.1,1,0,-1,-2,-2.8824767891359606,0.8333333333333333,-1.0333333333333332,-61,1.1
2022-10-22,2022_23,Serie A,,Fiorentina,Inter,Fiorentina,Inter,3,4,0,1542.9558191199076,1733.6183791293006,-190.66256000939305,0.8,0.8,1.6,-0.8,1.6,1.2,1.4,-0.2,1.0,0.8,1.2,-0.4,2.0,1.2,1.1,0.1,5,1,2,3,0.2348124040898965,1.4,1.2666666666666666,0,2.0,1.8,1.2,0.6,1.4,2.0,2.0,0.0,1.6,1.5,1.4,0.1,1.6,1.9,1.8,0.1,6,1,3,5,1.0079620166278385,1.5,1.3125,30,0,0,-1.2,-1.0,0.40000000000000013,-1.4,0.20000000000000018,-0.8,-0.6000000000000001,-0.2,-0.6000000000000001,-0.7,-0.19999999999999996,-0.5,0.3999999999999999,-0.7,-0.7,0.0,-1,0,-1,-2,-0.773149612537942,-0.10000000000000009,-0.04583333333333339,-30,0.5
2022-10-22,2022_23,Serie A,,Milan,Monza,Milan,Monza,4,1,2,1723.7559116193418,1486.3793449094744,237.37656670986735,1.8,1.4,1.4,0.0,1.8,1.8,1.4,0.4,1.9,1.7,1.4,0.3,2.4,2.0,0.9,1.1,6,1,3,5,0.9177263072623207,0.9411764705882353,1.7647058823529411,10,2.0,1.4,0.4,1.0,0.8,0.8,1.8,-1.0,1.0,0.9,1.5,-0.6,0.8,0.8,1.8,-1.0,7,1,2,3,-0.4878217824777793,2.25,0.75,0,0,0,-0.19999999999999996,0.0,0.9999999999999999,-1.0,1.0,1.0,-0.40000000000000013,1.4,0.8999999999999999,0.7999999999999999,-0.10000000000000009,0.8999999999999999,1.5999999999999999,1.2,-0.9,2.1,-1,0,1,2,1.4055480897401,-1.3088235294117647,1.0147058823529411,10,1.2000000000000002
2022-10-22,2022_23,Serie A,,Salernitana,Spezia,Salernitana,Spezia,1,0,2,1462.4667026275642,1451.7710903640668,10.695612263497424,0.8,1.0,2.4,-1.4,1.4,1.8,1.2,0.6,1.0,1.2,1.6,-0.4,1.4,1.4,1.4,0.0,6,1,2,3,-0.8134126413277254,2.5,0.3888888888888889,0,0.8,0.8,2.0,-1.2,0.0,0.0,2.4,-2.4,0.9,0.9,1.9,-1.0,0.4,0.5,2.1,-1.6,6,1,2,3,-0.5953884787761763,2.388888888888889,0.4444444444444444,0,0,0,0.0,0.19999999999999996,0.3999999999999999,-0.19999999999999996,1.4,1.8,-1.2,3.0,0.09999999999999998,0.29999999999999993,-0.2999999999999998,0.6,0.9999999999999999,0.8999999999999999,-0.7000000000000002,1.6,0,0,0,0,-0.2180241625515491,0.11111111111111116,-0.055555555555555525,0,1.0
